canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,fuente
O=C(c1ccc(OC(F)(F)F)cc1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4746792,EC50,nM,360.0,EC50,uM,0.36,ChEMBL
CCCOc1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)cc1,CHEMBL4762900,EC50,nM,17.0,EC50,uM,0.017,ChEMBL
CCCOc1cccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)c1,CHEMBL4742255,EC50,nM,160.0,EC50,uM,0.16,ChEMBL
O=C(c1ccc(-c2cccs2)cc1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4752374,EC50,nM,1060.0,EC50,uM,1.06,ChEMBL
O=C(c1ccc(-c2ccccc2)cc1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4763661,EC50,nM,70.0,EC50,uM,0.07,ChEMBL
O=C(c1ccc(N2CCCC2)cc1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4786072,EC50,nM,370.0,EC50,uM,0.37,ChEMBL
O=C(c1cccc(-c2ccccc2)c1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4754263,EC50,nM,250.0,EC50,uM,0.25,ChEMBL
COc1ccccc1C(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4749432,EC50,nM,140.0,EC50,uM,0.14,ChEMBL
COc1cccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)c1,CHEMBL4746430,EC50,nM,100.0,EC50,uM,0.1,ChEMBL
O=C(c1cccc(Br)c1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4800413,EC50,nM,180.0,EC50,uM,0.18,ChEMBL
O=C(c1cccc(F)c1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4753660,EC50,nM,130.0,EC50,uM,0.13,ChEMBL
COc1ccc(OC)c(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)c1,CHEMBL4776895,EC50,nM,110.0,EC50,uM,0.11,ChEMBL
COc1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)c(OC)c1,CHEMBL4788444,EC50,nM,400.0,EC50,uM,0.4,ChEMBL
COc1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)cc1Cl,CHEMBL4793532,EC50,nM,410.0,EC50,uM,0.41,ChEMBL
C=CCc1cc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)ccc1O,CHEMBL4751995,EC50,nM,280.0,EC50,uM,0.28,ChEMBL
NC(=O)c1cc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)ccc1O,CHEMBL4753762,EC50,nM,13700.0,EC50,uM,13.7,ChEMBL
O=C(c1cc(Cl)ccc1O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4764388,EC50,nM,1600.0,EC50,uM,1.6,ChEMBL
O=C(c1ccc2c(c1)OCO2)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4752107,EC50,nM,110.0,EC50,uM,0.11,ChEMBL
CC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4755069,EC50,nM,2720.0,EC50,uM,2.72,ChEMBL
O=C(c1cccnc1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,CHEMBL4758104,EC50,nM,790.0,EC50,uM,0.79,ChEMBL
O=C(c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1)N1CCOCC1,CHEMBL4764081,EC50,nM,8500.0,EC50,uM,8.5,ChEMBL
CN(C)c1ccc2cc(C(=O)N3CCc4[nH]c5ccccc5c4C3)[nH]c2c1,CHEMBL4741626,EC50,nM,120.0,EC50,uM,0.12,ChEMBL
O=C(c1cnn(-c2ccccc2)c1)N1CCc2[nH]c3ccccc3c2C1,CHEMBL4761482,EC50,nM,4100.0,EC50,uM,4.1,ChEMBL
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4744909,EC50,nM,350.0,EC50,uM,0.35,ChEMBL
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc[nH]n1)CC3,CHEMBL4783477,EC50,nM,10600.0,EC50,uM,10.6,ChEMBL
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C)[nH]n1)CC3,CHEMBL4745080,EC50,nM,60000.0,EC50,uM,60.0,ChEMBL
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(C)C)[nH]n1)CC3,CHEMBL4750913,EC50,nM,5700.0,EC50,uM,5.7,ChEMBL
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(-c2ccccc2)[nH]n1)CC3,CHEMBL4796643,EC50,nM,820.0,EC50,uM,0.82,ChEMBL
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1c[nH]c(C(F)(F)F)n1)CC3,CHEMBL4740049,EC50,nM,2800.0,EC50,uM,2.8,ChEMBL
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1ccc(Br)o1)CC3,CHEMBL4787986,EC50,nM,3700.0,EC50,uM,3.7,ChEMBL
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc2ccc(N(C)C)cc2[nH]1)CC3,CHEMBL4799939,EC50,nM,150.0,EC50,uM,0.15,ChEMBL
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)n(C)n1)CC3,CHEMBL4747252,EC50,nM,7100.0,EC50,uM,7.1,ChEMBL
COc1ccc2c(c1)c1c(n2C)CCN(C(=O)c2cc(C(F)(F)F)[nH]n2)C1,CHEMBL4791435,EC50,nM,2100.0,EC50,uM,2.1,ChEMBL
O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3ccccc3c2C1,CHEMBL4755366,EC50,nM,230.0,EC50,uM,0.23,ChEMBL
Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4757589,EC50,nM,270.0,EC50,uM,0.27,ChEMBL
Cc1cccc2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4741540,EC50,nM,480.0,EC50,uM,0.48,ChEMBL
Cc1ccc2c3c([nH]c2c1)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3,CHEMBL4759920,EC50,nM,200.0,EC50,uM,0.2,ChEMBL
Cc1cccc2c3c([nH]c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3,CHEMBL4762219,EC50,nM,1140.0,EC50,uM,1.14,ChEMBL
CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4780866,EC50,nM,1400.0,EC50,uM,1.4,ChEMBL
O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3ccc(F)cc3c2C1,CHEMBL4780584,EC50,nM,480.0,EC50,uM,0.48,ChEMBL
O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3c(F)cccc3c2C1,CHEMBL4745672,EC50,nM,96.0,EC50,uM,0.096,ChEMBL
O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3ccc(C(F)(F)F)cc3c2C1,CHEMBL4795877,EC50,nM,440.0,EC50,uM,0.44,ChEMBL
O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3ccc(OC(F)(F)F)cc3c2C1,CHEMBL4796353,EC50,nM,160.0,EC50,uM,0.16,ChEMBL
N#Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4776837,EC50,nM,1900.0,EC50,uM,1.9,ChEMBL
CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4742172,EC50,nM,10500.0,EC50,uM,10.5,ChEMBL
COc1cc(F)c2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4750673,EC50,nM,130.0,EC50,uM,0.13,ChEMBL
Cc1cc(F)c2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4748780,EC50,nM,230.0,EC50,uM,0.23,ChEMBL
O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3c(F)cc(F)cc3c2C1,CHEMBL4753956,EC50,nM,150.0,EC50,uM,0.15,ChEMBL
O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3c(F)cc(C(F)(F)F)cc3c2C1,CHEMBL4799047,EC50,nM,570.0,EC50,uM,0.57,ChEMBL
O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3c(F)ccc(F)c3c2C1,CHEMBL4750010,EC50,nM,150.0,EC50,uM,0.15,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4745695,EC50,nM,60.0,EC50,uM,0.06,ChEMBL
Cc1ccc(F)c2c3c([nH]c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)C3,CHEMBL4776336,EC50,nM,940.0,EC50,uM,0.94,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)C(C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4743775,EC50,nM,30.0,EC50,uM,0.03,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)C(C)C3,CHEMBL4784101,EC50,nM,22.0,EC50,uM,0.022000000000000002,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)C(C)(C)C3,CHEMBL4753999,EC50,nM,1910.0,EC50,uM,1.91,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)C1CCC(C3)N1C(=O)c1cc(C(F)(F)F)[nH]n1,CHEMBL4749614,EC50,nM,1300.0,EC50,uM,1.3,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)[C@H]1CC[C@@H](C3)N1C(=O)c1cc(C(F)(F)F)[nH]n1,CHEMBL4792685,EC50,,,EC50,,,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)[C@@H]1CC[C@H](C3)N1C(=O)c1cc(C(F)(F)F)[nH]n1,CHEMBL4799465,EC50,nM,540.0,EC50,uM,0.54,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)CCN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4759695,EC50,nM,2300.0,EC50,uM,2.3,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)[C@H](C)C3,CHEMBL4741301,EC50,nM,17.0,EC50,uM,0.017,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)[C@@H](C)C3,CHEMBL4741960,EC50,nM,1100.0,EC50,uM,1.1,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)[C@H](C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4762302,EC50,nM,80.0,EC50,uM,0.08,ChEMBL
Cc1ccc(F)c2[nH]c3c(c12)[C@@H](C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,CHEMBL4752731,EC50,nM,50.0,EC50,uM,0.05,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccccc2)CC1,CHEMBL4777596,EC50,nM,12600.0,EC50,uM,12.6,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc([N+](=O)[O-])cc2F)CC1,CHEMBL4787844,EC50,nM,5900.0,EC50,uM,5.9,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(Cl)ccc2[N+](=O)[O-])CC1,CHEMBL4792210,EC50,nM,7100.0,EC50,uM,7.1,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(Cl)cc2Cl)CC1,CHEMBL4757713,EC50,nM,1800.0,EC50,uM,1.8,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)cc(Cl)c2)CC1,CHEMBL4795066,EC50,nM,2500.0,EC50,uM,2.5,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2c(F)ccc(Cl)c2F)CC1,CHEMBL4791693,EC50,nM,1500.0,EC50,uM,1.5,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccccc2Cl)CC1,CHEMBL4747296,EC50,nM,2200.0,EC50,uM,2.2,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(Br)c(F)c2)CC1,CHEMBL4776929,EC50,nM,1800.0,EC50,uM,1.8,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(Br)cc2F)CC1,CHEMBL4762754,EC50,nM,1600.0,EC50,uM,1.6,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)c(Cl)c2F)CC1,CHEMBL4786086,EC50,nM,4500.0,EC50,uM,4.5,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)cc2F)CC1,CHEMBL4794525,EC50,nM,2000.0,EC50,uM,2.0,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)ccc2F)CC1,CHEMBL4798358,EC50,nM,11100.0,EC50,uM,11.1,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)cc(F)c2)CC1,CHEMBL4790812,EC50,nM,11100.0,EC50,uM,11.1,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)c(F)c(F)c2)CC1,CHEMBL4789120,EC50,nM,2600.0,EC50,uM,2.6,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2c(F)c(F)c(F)c(F)c2F)CC1,CHEMBL4793181,EC50,nM,2100.0,EC50,uM,2.1,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)c(F)c2)CC1,CHEMBL4761075,EC50,nM,11000.0,EC50,uM,11.0,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)c(F)c2F)CC1,CHEMBL4782827,EC50,nM,4100.0,EC50,uM,4.1,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cccc(F)c2F)CC1,CHEMBL4744518,EC50,nM,13600.0,EC50,uM,13.6,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)c(F)cc2F)CC1,CHEMBL4752473,EC50,nM,600.0,EC50,uM,0.6,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(C(C)c2ccccc2)CC1,CHEMBL4789552,EC50,nM,20000.0,EC50,uM,20.0,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccco2)CC1,CHEMBL4763733,EC50,nM,16400.0,EC50,uM,16.4,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccccn2)CC1,CHEMBL4749777,EC50,nM,11500.0,EC50,uM,11.5,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cccnc2)CC1,CHEMBL4743904,EC50,nM,17000.0,EC50,uM,17.0,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCCN(Cc2ccc(F)cc2F)CC1,CHEMBL4791544,EC50,nM,20000.0,EC50,uM,20.0,ChEMBL
Fc1ccc(CN2CCC3(CC2)NCCc2c3[nH]c3ccccc23)c(F)c1,CHEMBL4789999,EC50,nM,8200.0,EC50,uM,8.2,ChEMBL
Fc1ccc(CN2CCC3(CC2)NCCc2c3[nH]c3ccc(Br)cc23)c(F)c1,CHEMBL4787205,EC50,nM,21000.0,EC50,uM,21.0,ChEMBL
Fc1ccc(CN2CCC3(CC2)NCCc2c3[nH]c3ccc(Cl)cc23)c(F)c1,CHEMBL4761703,EC50,nM,2500.0,EC50,uM,2.5,ChEMBL
COc1ccc2c3c([nH]c2c1)C1(CCN(Cc2ccc(F)cc2F)CC1)NCC3,CHEMBL4754897,EC50,nM,2400.0,EC50,uM,2.4,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)c(F)cc2F)CC1,CHEMBL4752473,EC50,nM,800.0,EC50,uM,0.8,ChEMBL
NC(=O)c1ccc(-n2cnc3c(N)nc(Cl)nc32)cc1,CHEMBL4794876,EC50,nM,1510.0,EC50,uM,1.51,ChEMBL
NC(=O)c1ccc(-n2cnc3c(N)nc(NCCCc4ccccc4)nc32)cc1,CHEMBL4788315,EC50,nM,870.0,EC50,uM,0.87,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,11.7,EC50,nM,11.7,ChEMBL
NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2,CHEMBL210832,EC50,nM,326.0,EC50,nM,326.0,ChEMBL
CN(Cc1ccccc1)S(=O)(=O)c1cc(C(N)=O)c(NC(=O)c2ccn[nH]2)s1,CHEMBL4790007,EC50,nM,17.0,EC50,nM,17.0,ChEMBL
NC(=O)c1cc(S(=O)(=O)N2CCCCC2)sc1NC(=O)c1ccn[nH]1,CHEMBL4795314,EC50,nM,13.0,EC50,nM,13.0,ChEMBL
NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)c1ccn[nH]1,CHEMBL4784536,EC50,nM,29.0,EC50,nM,29.0,ChEMBL
CC(C)(C)C(=O)Nc1sc(S(=O)(=O)c2ccc(F)cc2)cc1C(N)=O,CHEMBL4776744,EC50,nM,352.0,EC50,nM,352.0,ChEMBL
NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)C1(O)CC1,CHEMBL4777140,EC50,nM,79.0,EC50,nM,79.0,ChEMBL
CC(C)(O)C(=O)Nc1sc(S(=O)(=O)c2ccc(F)cc2)cc1C(N)=O,CHEMBL4782437,EC50,nM,26.0,EC50,nM,26.0,ChEMBL
COc1ccc(S(=O)(=O)c2cc(C(N)=O)c(NC(=O)C(C)(C)O)s2)cc1,CHEMBL4781656,EC50,nM,20.0,EC50,nM,20.0,ChEMBL
CC(C)(O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N,CHEMBL4793801,EC50,nM,33.0,EC50,nM,33.0,ChEMBL
Nc1cc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cnc1C(=O)NC[C@@H](O)C(F)(F)F,CHEMBL4798183,EC50,nM,3.4,EC50,nM,3.4,ChEMBL
C[C@H](O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N,CHEMBL4785210,EC50,nM,11.0,EC50,nM,11.0,ChEMBL
Nc1cc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cnc1C(=O)NCC1(O)CC1,CHEMBL4787310,EC50,nM,2.8,EC50,nM,2.8,ChEMBL
Nc1cc(S(=O)(=O)c2ccc(F)cc2)cnc1C(=O)NC[C@@H](O)C(F)(F)F,CHEMBL4795705,EC50,nM,7.8,EC50,nM,7.8,ChEMBL
CN(C[C@@H](O)C(F)(F)F)C(=O)c1ncc(S(=O)(=O)c2ccc(F)cc2)cc1N,CHEMBL4787733,EC50,nM,2000.0,EC50,nM,2000.0,ChEMBL
Nc1cc(S(=O)(=O)c2ccc(C(F)(F)F)cc2)cnc1C(=O)N1CCC[C@H]1CO,CHEMBL4789045,EC50,nM,2000.0,EC50,nM,2000.0,ChEMBL
Nc1cc(S(=O)(=O)c2ccc(F)cc2)cnc1C(=O)N1CC(O)(C(F)(F)F)C1,CHEMBL4799994,EC50,nM,1.1,EC50,nM,1.1,ChEMBL
Nc1cc(S(=O)(=O)c2ccccc2OC(F)(F)F)cnc1C(=O)NC[C@@H](O)C(F)(F)F,CHEMBL4776653,EC50,nM,0.31,EC50,nM,0.31,ChEMBL
Nc1cc(S(=O)(=O)N2CCC(OC(F)(F)F)CC2)cnc1C(=O)NCC(O)C(F)(F)F,CHEMBL4781857,EC50,nM,5.0,EC50,nM,5.0,ChEMBL
COc1ccc(S(=O)(=O)c2cc(C(N)=O)c(NC(=O)C(C)(C)O)s2)cc1,CHEMBL4781656,EC50,nM,478.0,EC50,nM,478.0,ChEMBL
C[C@H](O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N,CHEMBL4785210,EC50,nM,18.0,EC50,nM,18.0,ChEMBL
CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OC[Si](C)(C)C5(C(F)(F)F)CC5)n4)nc3N1C2,CHEMBL4856536,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC5([Si](C)(C)C)CC5)n4)nc3N1C2,CHEMBL4853797,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
CC(C)(C)CC[Si](C)(C)c1ccn(-c2ccc3c(n2)N2C[C@@H](CCCNc4cccc(n4)S(=O)(=O)NC3=O)CC2(C)C)n1,CHEMBL4861993,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC[Si](C)(C)C)n4)nc3N1C2,CHEMBL4850489,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCC[Si](C)(C)C)n4)nc3N1C2,CHEMBL4859637,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OC[Si](C)(C)C)n4)nc3N1C2,CHEMBL4853116,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4093612,EC50,nM,28.0,EC50,nM,28.0,ChEMBL
COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4093612,EC50,nM,130.0,EC50,nM,130.0,ChEMBL
COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4093612,EC50,nM,20000.0,EC50,uM,20.0,ChEMBL
COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4093612,EC50,nM,35.0,EC50,nM,35.0,ChEMBL
COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4066040,EC50,nM,3000.0,EC50,uM,3.0,ChEMBL
COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4066040,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4066040,EC50,nM,20000.0,EC50,uM,20.0,ChEMBL
COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4066040,EC50,nM,3900.0,EC50,uM,3.9,ChEMBL
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL44,EC50,nM,8200.0,EC50,uM,8.2,ChEMBL
CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,CHEMBL1949980,EC50,nM,390.0,EC50,uM,0.39,ChEMBL
COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N,CHEMBL5080252,EC50,nM,920.0,EC50,uM,0.92,ChEMBL
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL44,EC50,nM,8480.0,EC50,uM,8.48,ChEMBL
CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,CHEMBL1949980,EC50,nM,1250.0,EC50,uM,1.25,ChEMBL
COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N,CHEMBL5080252,EC50,nM,78.0,EC50,uM,0.078,ChEMBL
COC(=O)c1ccc(C(F)(F)F)cc1N,CHEMBL5085731,EC50,nM,3780.0,EC50,uM,3.78,ChEMBL
COC(=O)c1ccccc1N,CHEMBL1493986,EC50,nM,30000.0,EC50,uM,30.0,ChEMBL
COC(=O)c1cc(I)c(C(F)(F)F)cc1N,CHEMBL5083598,EC50,nM,362.0,EC50,uM,0.36200000000000004,ChEMBL
COC(=O)c1cc(-c2ncco2)c(C(F)(F)F)cc1N,CHEMBL5085939,EC50,nM,240.0,EC50,uM,0.24,ChEMBL
COC(=O)c1cc(-c2cccnc2)c(C(F)(F)F)cc1N,CHEMBL5076850,EC50,nM,329.0,EC50,uM,0.32899999999999996,ChEMBL
COC(=O)c1cc(C2CCCO2)c(C(F)(F)F)cc1N,CHEMBL5091133,EC50,nM,462.0,EC50,uM,0.462,ChEMBL
COC(=O)c1nc(-c2ccco2)c(C(F)(F)F)cc1N,CHEMBL5085858,EC50,nM,5310.0,EC50,uM,5.31,ChEMBL
Nc1cc(C(F)(F)F)c(-c2ccco2)cc1C(=O)O,CHEMBL5077730,EC50,nM,5830.0,EC50,uM,5.83,ChEMBL
CNC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N,CHEMBL5085049,EC50,nM,1860.0,EC50,uM,1.86,ChEMBL
CN(C)C(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N,CHEMBL5077005,EC50,nM,30000.0,EC50,uM,30.0,ChEMBL
CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N,CHEMBL5086285,EC50,nM,250.0,EC50,uM,0.25,ChEMBL
Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCCC(F)(F)F,CHEMBL5093146,EC50,nM,40.0,EC50,uM,0.04,ChEMBL
