canonical_key,canonical_smiles,pIC50,fuente
Cc1nc([N+](=O)[O-])c(Sc2nc3ccccc3n2C)n1Cc1ccccc1,Cc1nc([N+](=O)[O-])c(Sc2nc3ccccc3n2C)n1Cc1ccccc1,5.393,Papyrus
Cc1nc2c3ccccc3cc[n+]2c(C)c1[O-],Cc1nc2c3ccccc3cc[n+]2c(C)c1[O-],7.795880017344075,"BindingDB,ChEMBL"
Cc1nc2ccc(N(C(=O)Cn3nc(-c4cccc(F)c4)c4ccc(O)cc4c3=O)C3CC3)cc2o1,Cc1nc2ccc(N(C(=O)Cn3nc(-c4cccc(F)c4)c4ccc(O)cc4c3=O)C3CC3)cc2o1,5.0,"BindingDB,ChEMBL"
Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(Cl)c4)c4ccc(O)cc4c3=O)cc2o1,Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(Cl)c4)c4ccc(O)cc4c3=O)cc2o1,5.0,"BindingDB,ChEMBL"
Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(Cl)c4)c4ccccc4c3=O)cc2o1,Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(Cl)c4)c4ccccc4c3=O)cc2o1,5.0,"BindingDB,ChEMBL"
Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(F)c4)c4ccc(O)cc4c3=O)cc2o1,Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(F)c4)c4ccc(O)cc4c3=O)cc2o1,5.0,"BindingDB,ChEMBL"
Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(F)c4)c4ccccc4c3=O)cc2o1,Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(F)c4)c4ccccc4c3=O)cc2o1,5.0,"BindingDB,ChEMBL"
Cc1nc2cccc[n+]2c(C)c1[O-],Cc1nc2cccc[n+]2c(C)c1[O-],8.301029995663981,"BindingDB,ChEMBL"
Cc1nc2sc(C(N)=O)c(N)c2c2c1CCCC2,Cc1nc2sc(C(N)=O)c(N)c2c2c1CCCC2,5.928,Papyrus
Cc1ncc(CC(=O)n2cc(C(=O)c3cc(Cl)ccc3O)cn2)s1,Cc1ncc(CC(=O)n2cc(C(=O)c3cc(Cl)ccc3O)cn2)s1,5.121,Papyrus
Cc1nn(-c2ccc(F)cc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2ccc(F)cc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,6.087777943467584,"BindingDB,ChEMBL"
Cc1nn(-c2cccc(F)c2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2cccc(F)c2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,6.029653123769907,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c(Cl)c1C(=O)N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1,5.497999999999999,Papyrus
Cc1nn(-c2ccccc2)c2nc(C(=O)NC#N)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(C(=O)NC#N)cc(-c3ccc(N4CCOCC4)cc3)c12,5.525929496784956,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(C(=O)NCC(F)(F)F)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(C(=O)NCC(F)(F)F)cc(-c3ccc(N4CCOCC4)cc3)c12,5.0,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(C(=O)NS(C)(=O)=O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(C(=O)NS(C)(=O)=O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.898596649444669,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N(C)C4CCOCC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N(C)C4CCOCC4)cc3)c12,6.151810883008602,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCC(O)CC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCC(O)CC4)cc3)c12,5.537152964168326,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.892281686988602,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)nc3)c12,Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)nc3)c12,5.576590272266906,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(C(C)(C)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(C(C)(C)O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.0,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(C(C)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(C(C)O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.0,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(CC(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(CC(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.0,"BindingDB,ChEMBL"
Cc1nn(-c2ccccc2)c2nc(CO)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(-c2ccccc2)c2nc(CO)cc(-c3ccc(N4CCOCC4)cc3)c12,5.0,"BindingDB,ChEMBL"
Cc1nn(-c2ccccn2)c2c1-c1nc(N)ncc1CC2,Cc1nn(-c2ccccn2)c2c1-c1nc(N)ncc1CC2,5.17,Papyrus
Cc1nn(-c2nccs2)c2c1C(=O)CC(C)(C)C2Br,Cc1nn(-c2nccs2)c2c1C(=O)CC(C)(C)C2Br,5.292000000000001,Papyrus
Cc1nn(C2CC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(C2CC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.0,"BindingDB,ChEMBL"
Cc1nn(C2CCCCC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(C2CCCCC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.714217726220605,"BindingDB,ChEMBL"
Cc1nn(C2CCN(C)CC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(C2CCN(C)CC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.0,"BindingDB,ChEMBL"
Cc1nn(C2CCOCC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,Cc1nn(C2CCOCC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.0,"BindingDB,ChEMBL"
Cc1nnc(NC(=O)Nc2ccc(Cl)c(Cl)c2)s1,Cc1nnc(NC(=O)Nc2ccc(Cl)c(Cl)c2)s1,5.556,Papyrus
Cc1nnc(SCC(=O)N2CCC(c3noc4ccc(F)cc34)CC2)s1,Cc1nnc(SCC(=O)N2CCC(c3noc4ccc(F)cc34)CC2)s1,5.928,Papyrus
Cc1nnc(Sc2nc3ccccc3o2)c2ccccc12,Cc1nnc(Sc2nc3ccccc3o2)c2ccccc12,5.182,Papyrus
Cc1ns/c(=N\C(=N\c2ccccc2)c2ccccc2)n1Cc1cccc(O)c1,Cc1ns/c(=N\C(=N\c2ccccc2)c2ccccc2)n1Cc1cccc(O)c1,5.795880017344075,"BindingDB,ChEMBL"
Cc1ns/c(=N\C(=N\c2ccccc2)c2ccccc2)n1Cc1ccccc1,Cc1ns/c(=N\C(=N\c2ccccc2)c2ccccc2)n1Cc1ccccc1,5.585026652029182,"BindingDB,ChEMBL"
Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(C(=O)O)cc1,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(C(=O)O)cc1,5.54,"BindingDB,ChEMBL,Papyrus"
Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(F)cc1,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(F)cc1,6.05,"BindingDB,ChEMBL,Papyrus"
Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(O)cc1,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(O)cc1,5.41,"BindingDB,ChEMBL,Papyrus"
Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(O)c1,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(O)c1,5.920457143142827,"BindingDB,ChEMBL,Papyrus"
Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1,5.8,"BindingDB,ChEMBL,Papyrus"
Clc1ccc(CSc2ncnn2Cc2ccc(Cl)cc2)cc1,Clc1ccc(CSc2ncnn2Cc2ccc(Cl)cc2)cc1,5.312,Papyrus
Clc1ccc(CSc2nnc(-c3ccncc3)o2)cc1,Clc1ccc(CSc2nnc(-c3ccncc3)o2)cc1,5.228,Papyrus
Clc1ccc(Cn2ncc3c(N4CCN(c5ccccc5)CC4)ncnc32)cc1,Clc1ccc(Cn2ncc3c(N4CCN(c5ccccc5)CC4)ncnc32)cc1,5.327999999999999,Papyrus
Clc1cccc(Nc2ncnc3ccc(Br)cc23)c1,Clc1cccc(Nc2ncnc3ccc(Br)cc23)c1,5.452000000000001,Papyrus
Clc1ccccc1C1=Nn2c(nnc2-c2ccncc2)SC1,Clc1ccccc1C1=Nn2c(nnc2-c2ccncc2)SC1,6.205,Papyrus
Clc1cncc(Cl)c1NN=Cc1ccncc1,Clc1cncc(Cl)c1NN=Cc1ccncc1,5.777,Papyrus
Cn1c(=O)c(-c2cccc([N+](=O)[O-])c2)nc2ccccc21,Cn1c(=O)c(-c2cccc([N+](=O)[O-])c2)nc2ccccc21,5.0,"BindingDB,ChEMBL"
Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccc(C(F)(F)F)o1)Nc1ccccc1-3,Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccc(C(F)(F)F)o1)Nc1ccccc1-3,6.455931955649724,"BindingDB,ChEMBL,Papyrus"
Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccc(Cl)o1)Nc1ccccc1-3,Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccc(Cl)o1)Nc1ccccc1-3,6.823908740944319,"BindingDB,ChEMBL,Papyrus"
Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccc(O)cc1)Nc1ccccc1-3,Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccc(O)cc1)Nc1ccccc1-3,5.346787486224656,"BindingDB,ChEMBL,Papyrus"
Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1cccc(F)c1F)Nc1ccccc1-3,Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1cccc(F)c1F)Nc1ccccc1-3,5.920818753952375,"BindingDB,ChEMBL,Papyrus"
Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1cccc([N+](=O)[O-])c1)Nc1ccccc1-3,Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1cccc([N+](=O)[O-])c1)Nc1ccccc1-3,5.920818753952375,"BindingDB,ChEMBL,Papyrus"
Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccccc1)Nc1ccccc1-3,Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccccc1)Nc1ccccc1-3,5.6020599913279625,"BindingDB,ChEMBL,Papyrus"
Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccccc1F)Nc1ccccc1-3,Cn1c(=O)c2c(-c3ccccc3)n3c(c2n(C)c1=O)C(c1ccccc1F)Nc1ccccc1-3,5.698970004336019,"BindingDB,ChEMBL,Papyrus"
Cn1c(=O)c2c(nc(Oc3ccc4ccccc4c3)n2C)n(C)c1=O,Cn1c(=O)c2c(nc(Oc3ccc4ccccc4c3)n2C)n(C)c1=O,5.016,Papyrus
Cn1c(Cl)cnc1C=CC(=O)c1ccc(O)cc1,Cn1c(Cl)cnc1C=CC(=O)c1ccc(O)cc1,5.442,Papyrus
Cn1c(N2CCN(C(c3ccccc3)c3ccccc3)CC2)nc2c1c(=O)[nH]c(=O)n2C,Cn1c(N2CCN(C(c3ccccc3)c3ccccc3)CC2)nc2c1c(=O)[nH]c(=O)n2C,5.433,Papyrus
Cn1c(Oc2ccc(Cl)cc2)c(C=O)c2ccccc21,Cn1c(Oc2ccc(Cl)cc2)c(C=O)c2ccccc21,5.402,Papyrus
Cn1c(SC2=CS(=O)(=O)c3ccccc32)nc2ccccc21,Cn1c(SC2=CS(=O)(=O)c3ccccc32)nc2ccccc21,5.738,Papyrus
Cn1c(Sc2ccc(Br)cc2)c(C=O)c2ccccc21,Cn1c(Sc2ccc(Br)cc2)c(C=O)c2ccccc21,5.854,Papyrus
Cn1c(Sc2ccc(Cl)cc2)c(C=O)c2ccccc21,Cn1c(Sc2ccc(Cl)cc2)c(C=O)c2ccccc21,5.606,Papyrus
Cn1ccc2ccc(NC(=O)c3c[nH]c4ccccc4c3=O)cc21,Cn1ccc2ccc(NC(=O)c3c[nH]c4ccccc4c3=O)cc21,5.1938200260161125,"BindingDB,ChEMBL,Papyrus"
Cn1cccc1C(=O)NC(=O)COC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,Cn1cccc1C(=O)NC(=O)COC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,5.279,Papyrus
Cn1ncc2c(ON=C(N)c3ccc(C(C)(C)C)cc3)ncnc21,Cn1ncc2c(ON=C(N)c3ccc(C(C)(C)C)cc3)ncnc21,5.082,Papyrus
FC(F)(F)c1nnc2c(Sc3ccccc3)nc3ccccc3n12,FC(F)(F)c1nnc2c(Sc3ccccc3)nc3ccccc3n12,5.559,Papyrus
FC(F)Sc1ccc(NC(=S)NCC2CCCCC2)cc1,FC(F)Sc1ccc(NC(=S)NCC2CCCCC2)cc1,5.257000000000001,Papyrus
Fc1ccc(-n2cc(-c3ccccc3)c3c(N4CCOCC4)ncnc32)cc1,Fc1ccc(-n2cc(-c3ccccc3)c3c(N4CCOCC4)ncnc32)cc1,5.492999999999999,Papyrus
Fc1ccc(CN2CCC3(CC2)NCCc2c3[nH]c3ccc(Cl)cc23)c(F)c1,Fc1ccc(CN2CCC3(CC2)NCCc2c3[nH]c3ccc(Cl)cc23)c(F)c1,5.6020599913279625,ChEMBL
Fc1ccc(CN2CCC3(CC2)NCCc2c3[nH]c3ccccc23)c(F)c1,Fc1ccc(CN2CCC3(CC2)NCCc2c3[nH]c3ccccc23)c(F)c1,5.086186147616283,ChEMBL
Fc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCCN4CCCC4)c3C2)cc1,Fc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCCN4CCCC4)c3C2)cc1,6.699991797446187,"BindingDB,ChEMBL,Papyrus"
Fc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCN4CCCC4)c3C2)cc1,Fc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCN4CCCC4)c3C2)cc1,6.5,"BindingDB,ChEMBL,Papyrus"
Fc1ccc(Nc2ccnc(Nc3ccc(F)cc3)n2)cc1,Fc1ccc(Nc2ccnc(Nc3ccc(F)cc3)n2)cc1,5.102,Papyrus
Fc1cccc(Cl)c1C=NNc1c(Cl)cncc1Cl,Fc1cccc(Cl)c1C=NNc1c(Cl)cncc1Cl,5.234,Papyrus
Fc1ccccc1-c1csc(=Nc2cccnc2)n1CCCn1ccnc1,Fc1ccccc1-c1csc(=Nc2cccnc2)n1CCCn1ccnc1,5.228,Papyrus
N#CC1c2ccccc2-n2nncc2CN1Cc1cc(Cl)cc(Cl)c1,N#CC1c2ccccc2-n2nncc2CN1Cc1cc(Cl)cc(Cl)c1,5.666,Papyrus
N#CCc1ccccc1NC(=O)c1c[nH]c2ccccc2c1=O,N#CCc1ccccc1NC(=O)c1c[nH]c2ccccc2c1=O,5.070581074285707,"BindingDB,ChEMBL,Papyrus"
N#Cc1c(-c2ccc(Cl)cc2)n(O)c2ccccc12,N#Cc1c(-c2ccc(Cl)cc2)n(O)c2ccccc12,5.545,Papyrus
N#Cc1c(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn2c1Cc1cc(-c2ccccc2F)no1,N#Cc1c(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn2c1Cc1cc(-c2ccccc2F)no1,8.38159176828154,"BindingDB,ChEMBL"
N#Cc1c(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn2c1Cc1cn(-c2ccccc2F)nn1,N#Cc1c(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn2c1Cc1cn(-c2ccccc2F)nn1,7.616240736511884,"BindingDB,ChEMBL"
N#Cc1c(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn2c1Cc1cnn(-c2ccccc2F)c1,N#Cc1c(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn2c1Cc1cnn(-c2ccccc2F)c1,9.19946924543474,"BindingDB,ChEMBL"
N#Cc1c(-c2cnc(C(F)F)nc2)c2c(N)ncnn2c1Cc1cnn(-c2ccccc2F)c1,N#Cc1c(-c2cnc(C(F)F)nc2)c2c(N)ncnn2c1Cc1cnn(-c2ccccc2F)c1,9.285114782692713,"BindingDB,ChEMBL"
N#Cc1c(Br)n(C2OC(CO)C(O)C2O)c2ncnc(N)c12,N#Cc1c(Br)n(C2OC(CO)C(O)C2O)c2ncnc(N)c12,6.353,Papyrus
N#Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,N#Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,5.721246399047171,"BindingDB,ChEMBL,Papyrus"
N#Cc1cccc(-c2nc3ccccc3n(Cc3ccccc3)c2=O)c1,N#Cc1cccc(-c2nc3ccccc3n(Cc3ccccc3)c2=O)c1,6.0,"BindingDB,ChEMBL,Papyrus"
N#Cc1cccc(NC(=O)COC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c1,N#Cc1cccc(NC(=O)COC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c1,5.575,Papyrus
N#Cc1ccsc1NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,N#Cc1ccsc1NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,5.305,Papyrus
N=C(N)NN=C(c1ccc(F)cc1)c1ccc(C(F)(F)F)cc1,N=C(N)NN=C(c1ccc(F)cc1)c1ccc(C(F)(F)F)cc1,5.231,Papyrus
NC(=O)C1CCC(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1,NC(=O)C1CCC(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1,5.853871964321762,"BindingDB,ChEMBL,Papyrus"
NC(=O)C1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1,NC(=O)C1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1,5.853871964321762,"BindingDB,ChEMBL,Papyrus"
NC(=O)CN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1,NC(=O)CN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1,5.551450489942221,"BindingDB,ChEMBL,Papyrus"
NC(=O)NN=Cc1c(Sc2nnnn2-c2ccccc2)nc2ccccn2c1=O,NC(=O)NN=Cc1c(Sc2nnnn2-c2ccccc2)nc2ccccn2c1=O,6.185,Papyrus
NC(=O)c1c(Br)n(C2OC(CO)C(O)C2O)c2ncnc(N)c12,NC(=O)c1c(Br)n(C2OC(CO)C(O)C2O)c2ncnc(N)c12,5.692,Papyrus
NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2,NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2,6.486782399932061,"BindingDB,ChEMBL,Papyrus"
NC(=O)c1cc(S(=O)(=O)N2CCCCC2)sc1NC(=O)c1cc[nH]n1,NC(=O)c1cc(S(=O)(=O)N2CCCCC2)sc1NC(=O)c1cc[nH]n1,7.89,Papyrus
NC(=O)c1cc(S(=O)(=O)N2CCCCC2)sc1NC(=O)c1ccn[nH]1,NC(=O)c1cc(S(=O)(=O)N2CCCCC2)sc1NC(=O)c1ccn[nH]1,7.886056647693163,"BindingDB,ChEMBL"
NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)C1(O)CC1,NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)C1(O)CC1,7.102372908709558,"BindingDB,ChEMBL,Papyrus"
NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)c1cc[nH]n1,NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)c1cc[nH]n1,7.54,Papyrus
NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)c1ccn[nH]1,NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)c1ccn[nH]1,7.5376020021010435,"BindingDB,ChEMBL"
NC(=O)c1cc2ccc(O)cc2oc1=Nc1ccccc1,NC(=O)c1cc2ccc(O)cc2oc1=Nc1ccccc1,5.851,Papyrus
NC(=O)c1ccc(-n2cnc3c(N)nc(Cl)nc32)cc1,NC(=O)c1ccc(-n2cnc3c(N)nc(Cl)nc32)cc1,5.82102305270683,"BindingDB,ChEMBL,Papyrus"
NC(=O)c1ccc(-n2cnc3c(N)nc(NCCCc4ccccc4)nc32)cc1,NC(=O)c1ccc(-n2cnc3c(N)nc(NCCCc4ccccc4)nc32)cc1,6.060480747381382,"BindingDB,ChEMBL,Papyrus"
NC(=O)c1sc2nc3c(c(-c4ccccc4)c2c1N)CCC3,NC(=O)c1sc2nc3c(c(-c4ccccc4)c2c1N)CCC3,5.932,Papyrus
NC(=O)c1sc2nc3c(c(-c4ccco4)c2c1N)CCCC3,NC(=O)c1sc2nc3c(c(-c4ccco4)c2c1N)CCCC3,5.564,Papyrus
NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,6.4270000000000005,Papyrus
NC(=S)N1OCC2COc3ccc4ccccc4c3C21,NC(=S)N1OCC2COc3ccc4ccccc4c3C21,5.323,Papyrus
NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(C#CC3(O)CCCCC3)cc2)cc1,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(C#CC3(O)CCCCC3)cc2)cc1,5.46,Papyrus
Nc1cc(C(F)(F)F)c(-c2ccco2)cc1C(=O)O,Nc1cc(C(F)(F)F)c(-c2ccco2)cc1C(=O)O,5.2343314452409855,"BindingDB,ChEMBL,Papyrus"
Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCC(O)(C(F)(F)F)C(F)(F)F,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCC(O)(C(F)(F)F)C(F)(F)F,8.0,"BindingDB,ChEMBL,Papyrus"
Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCC(O)C(F)(F)F,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCC(O)C(F)(F)F,7.845,Papyrus
Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCCC(F)(F)F,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCCC(F)(F)F,7.3979400086720375,"BindingDB,ChEMBL,Papyrus"
Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NC[C@@H](O)C(F)(F)F,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NC[C@@H](O)C(F)(F)F,8.045757490560675,"BindingDB,ChEMBL"
Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NC[C@H](O)C(F)(F)F,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NC[C@H](O)C(F)(F)F,7.638272163982407,"BindingDB,ChEMBL"
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)/C(=N\O)CCCCC[C@@H]1CCCN21,Nc1cc(c2nc1-c1nnc(o1)\C(CCCCC[C@@H]1CCCN21)=N/O)C(F)(F)F,6.301029995663981,BindingDB
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)C(=O)CCCCC[C@@H]1CCCN21,Nc1cc(c2nc1-c1nnc(o1)C(=O)CCCCC[C@@H]1CCCN21)C(F)(F)F,6.301029995663981,BindingDB
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)C(O)(C(F)(F)F)CCCC(=O)N1CCN2CC1,Nc1cc(c2nc1-c1nnc(o1)C(O)(CCCC(=O)N1CCN2CC1)C(F)(F)F)C(F)(F)F,6.301029995663981,BindingDB
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)C(O)(C(F)(F)F)CCCCCCN2CCO,Nc1cc(c2nc1-c1nnc(o1)C(O)(CCCCCCN2CCO)C(F)(F)F)C(F)(F)F,6.301029995663981,BindingDB
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)C(O)(C(F)(F)F)CCCCCCO2,Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)C(O)(C(F)(F)F)CCCCCCO2,6.301029995663981,"BindingDB,ChEMBL"
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)C(O)(C(F)(F)F)CCCC[C@@H]1CCCN21,Nc1cc(c2nc1-c1nnc(o1)C(O)(CCCC[C@@H]1CCCN21)C(F)(F)F)C(F)(F)F,6.301029995663981,BindingDB
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)C(O)CCCCC[C@@H]1CCCN21,Nc1cc(c2nc1-c1nnc(o1)C(O)CCCCC[C@@H]1CCCN21)C(F)(F)F,6.301029995663981,BindingDB
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)[C@@](O)(C(F)(F)F)CCCCC1CCN2C1,Nc1cc(c2nc1-c1nnc(o1)[C@](O)(CCCCC1CCN2C1)C(F)(F)F)C(F)(F)F,6.301029995663981,BindingDB
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)[C@@](O)(C(F)(F)F)CCCCCCS2,Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)[C@@](O)(C(F)(F)F)CCCCCCS2,6.301029995663981,"BindingDB,ChEMBL"
